id_in|uniprot_id|full_prot_name|reverse|chromosome|start_gene_coord|genom_end_coord|sequence
NCAPG|D6RA93|false|4
REV3L|A0A087WZU4|true|6
PPARA|B0QYX1|false|22
HNF4A|A0A087WXV4|false|20
PA2G4|F8VR77|false|12
RTF1|H0YKX1|false|15
CDK5R1|J3QRB5|false|17
KRT10|A0A1B0GVI3|true|17
KRT13|K7EMD9|true|17
KRT14|P02533|true|17
KRT15|A8MT21|true|17
KRT16|K7ENV3|true|17
KRT2|J3QQR9|true|17
KRT20|P35900|true|17
KRT5|F8VU69|true|12
KRT7|A0A1W2PRP1|false|12
KRT8|A0A087X106|true|12
DSPP|Q9NZW4|false|4
ADD3|Q9UEY8|false|10
CFTR|A0A3B3IT97|false|7
PAG1|Q9NWQ8|true|8
KSR2|E9PB13|true|12
RHOA|C9JNR4|true|3
SNCAIP|D6R9G8|false|5
NRP1|E7EX60|true|10
SDC3|D3DPN2|true|1
MAD2L1|D6RJE3|true|4
PTPN12|C9J1X8|false|7
SNAP23|H3BM38|false|15
WAS|A0A087WYF6|false|10
IL16|H0YKB7|false|15
CHAT|A0A1W2PP46|false|10
CORO1B|A0A087WW53|true|11
GNA15|K7EP74|false|19
SPAG1|A0A0A0MQX0|false|2
THOC5|C9JCL9|true|22
TRPV6|A0A0G2JMR5|true|7
SHC3|Q5T7I8|true|9
SHC4|F5H5M1|true|15
RCAN1|E9PD55|true|21
PRKAR2B|P31323|false|7
KLF5|Q13887|false|13
JAK1|P23458|true|1
LIG3|K7EJR4|false|17
CLTCL1|A0A087WV74|true|22
AIFM1|E9PMA0|true|X
PDXK|A0A0B4J2C9|false|21
EIF2S1|G3V4T5|false|14
KRT18|F8VZY9|false|12
FGF2|A0A0A0MQV6|false|4
VTN|F5GX75|true|17
PDHA1|P08559|false|X
PSMB6|A0A087X2I4|false|17
NUMB|A0A0C4DGH3|true|19
PRR5|B1AHC3|false|22
FNIP1|A0A087WX11|true|5
SH3BP5|A0A024R0T2|true|1
TACC2|A0A0U1RRM9|false|10
PTPN22|A0A0A0MTD9|true|1
PPP1R3A|C9JZB3|true|7
FRAT1|Q92837|false|10
BAT2|P48634|false|6
TUBB2A|Q13885|true|6
CD4|A0A087X1D0|false|20
ADCY2|D6REB8|false|5
AGTR1|A0A0A0MSE3|false|3
CAV1|C9JKI3|false|7
CCR1|K7EPC9|true|17
CCR10|K7EPC9|true|17
CCR5|P51681|false|3
CCR7|J3KSS9|true|17
CHRM2|P08172|false|7
F2R|D6RJH3|false|5
GIT2|F8VXI9|true|12
OPRD1|D2CGC9|false|1
OPRM1|E7EW71|false|6
PDCL|C9JST4|false|2
PIK3CG|E9PDN7|false|7
C1QBP|A0A0G2JLC0|true|17
MARCKS|P29966|false|6
RAG2|E9PPU5|true|11
UBE2R2|Q712K3|false|9
FYN|E5RFM0|true|6
IRAK1|D3YTB5|true|X
DDX5|A0A087WTD6|true|17
FPR1|M0QZT0|true|19
FGF10|D6RG33|true|5
CD3D|E9PMT5|true|11
CDC42|A0A024RAE6|false|1
APP|A0A0A0MRG2|true|21
CD3G|A0A3B3IUD8|false|11
PTGS2|P35354|true|1
BCKDHA|F5GXU9|false|19
SMC4|C9IYK2|false|3
PRKACA|K7EMV1|true|19
ACTB|A0A2R8Y793|true|7
KPNA2|J3KS65|false|17
PPP2R5A|Q15172|false|1
ADRBK1|P25098|false|11
CTNND1|C9JZR2|false|11
NPHS1|O60500|true|19
SKAP1|J3KS83|true|17
RASSF5|A0A075B763|false|1
PHF1|A0A087WVG4|false|6
F11R|A0A087WY82|true|1
ASXL1|A0A087WWN0|false|20
ATF1|F8VRN2|false|12
BTK|Q06187|true|X
CHMP5|Q9NZZ3|false|9
COL4A3BP|Q4L180|true|3
CTBP1|A0A0D9SGE6|true|4
CTTN|B1AMN7|false|1
DYRK1A|A0A2R8Y443|false|21
HDAC4|C9J0X4|true|2
HDAC7|A0A087WYQ4|true|12
JUB|Q96IF1|true|14
KIDINS220|A0A1W2PPB7|true|2
NKX2-1|F8VVG2|true|14
NKX3-1|Q99801|true|8
OSBP|A0A087WTV1|false|20
PDX1|O00330|false|11
PI4KB|A0A0A0MSL0|true|1
PIK3CD|F8W9P4|false|1
PKD2|B4DFN3|false|4
PRKD1|A0A494C0Q1|true|14
RIN1|E9PMB8|true|11
RPL5|A0A2R8Y4A2|false|1
TLR5|A0A2R8Y4Q2|true|1
TNNI3|A0A590UJN1|true|19
VPS4B|K7EKZ3|true|18
ACBD3|A0A024R3P9|true|1
LBR|A0A494C1L1|true|1
PRKAG2|A0A494C026|true|7
POLDIP3|F6VRR5|true|22
SPAG9|A0A087X2D8|true|17
ACLY|K7EIE7|true|17
CABYR|A0A0D9SFQ2|false|18
KCNC3|A0A590UJ62|true|19
MAP3K7IP3|Q8N5C8|true|X
NCAPD3|E9PJ63|true|11
AHNAK2|Q8IVF2|true|14
CASQ2|O14958|true|1
CASR|A0A1X7SBX3|false|3
MYCN|A0A1W2PPD9|false|2
WIPF1|B8ZZ90|true|2
VCL|A0A096LPE1|false|10
BIRC6|A0A3B3IUB9|false|2
DVL2|I3L0M7|true|17
GLI2|F2Z2B4|false|2
JUNB|P17275|false|19
CTNNA1|A0A087WZL6|false|5
AQP4|H0Y3H5|true|18
IQGAP1|A0A087WWP1|false|15
ARRB1|E9PM35|true|11
TAOK2|Q9UL54|false|16
RHOB|D6R935|false|5
ITGB4|J3KSH9|false|17
SUPT6H|J3QS64|false|17
PLCB3|Q01970|false|11
SORT1|A0A0J9YVU2|true|1
ZNF516|A0A087WUJ4|true|18
CXCR2|C9J1J7|false|2
MYF5|P13349|false|12
ORC1L|Q13415|true|1
SFRS18|Q8TF01|true|6
SFRS2|Q01130|true|17
SH2B3|F5GYM4|false|12
PTPRJ|A0A087WTK0|false|11
ADRA1B|A0A286YF88|false|5
FOSL1|E9PKL5|true|11
HSP90AB1|P08238|false|6
ATF4|P18848|false|22
EIF3J|H0YGJ7|false|15
SDC2|E5RHU3|false|8
SYNRG|A0A087WW94|true|17
PDCD6IP|A0A3B3IT07|false|3
HIST1H1B|P16401|true|6
TRA2B|H7BXF3|true|3
M6PR|F5GX30|true|12
HOXB6|P17509|true|17
RARA|A8MUP8|false|17
SYT1|A0A0A0MTK4|false|1
SFRS5|Q13243|false|14
SFRS6|Q13247|false|20
DDX23|F8VVA2|true|12
CKM|C9J6W7|false|15
PPIG|C9J679|false|2
RIPK2|E5RGK6|false|8
RASGRP1|F5H514|true|15
SNRNP70|M0QX04|false|19
RYR2|A0A590UJF6|false|1
MAPK11|F8WDP4|true|22
LNPEP|Q9UIQ6|false|5
PLIN1|H0YM16|true|15
PFKFB1|I1Z9G3|true|X
AQP2|F8VPL3|false|12
EPS8|A0A087WX39|false|11
MSH6|A0A087WWJ1|false|2
MSN|P26038|false|X
LUC7L3|C9JL41|false|17
ATXN2|A0A0C4DGL7|false|16
FHOD1|H3BVE7|true|16
FSHR|A0A1D5RMN4|true|2
SRFBP1|Q8NEF9|false|5
PLEK|A0A024QZ35|false|2
LRRC7|A0A075B6E9|false|1
PDE3A|Q14432|false|12
GRIN2C|H0Y2V8|true|17
PSMC2|C9JLS9|false|7
PI4KA|A8MTF1|true|22
PIKFYVE|C9JL08|false|2
PPP1R14A|A0A0B4J2A3|true|19
GLI1|E9PIB9|false|12
RASGRP3|C9IYA5|false|2
TNS1|A0A087WWW7|true|2
NOS2|A0A2R8YDS4|true|17
PIP5K1B|A0A0A0MRU3|false|9
CAPN2|C9JWY7|false|1
TNFAIP3|A0A087WU80|false|6
PLCB1|A0A087WT80|false|20
ITPR3|Q14573|false|6
RRAD|J3KRG9|true|16
ACIN1|A0A087WYN3|true|14
LIFR|D6RF33|true|5
GJD2|Q9UKL4|true|15
IQGAP2|D6R939|false|5
TRAF1|Q13077|true|9
DNMT3B|Q9UBC3|false|20
PCYT1A|C9J050|true|3
GRIA2|D6R9Z0|false|4
RSRC2|E1B6W4|true|12
PIP4K2C|F8VNT5|false|12
SLC9A1|B1ALD5|true|1
BMI1|P35226|false|10
SRF|P11831|false|6
SIAH1|H3BU09|true|16
VASP|K7EIG8|false|19
ANXA1|E5RIN3|true|8
BCL9L|A0A087WZX0|true|11
ARHGAP29|F8VWZ8|true|1
HDAC3|E7ESJ6|true|5
NF1|A0A1W2PPA7|false|17
ITGAV|H7BZG1|false|2
BID|B2ZP78|true|22
NOS1|C9J5P6|true|12
GUCY1A3|Q02108|false|4
GAPDH|E7EUT5|false|12
CD44|A0A1W2PR55|false|11
KDM1A|O60341|false|1
JUP|C9J826|true|17
STXBP3|O00186|false|1
RYR1|M0QZY3|false|19
FOXO4|P98177|false|X
TRAP1|I3L0K7|true|16
LIPE|M0QXB1|true|19
GFAP|A0A0G2JLI8|true|17
PAX5|C0KTE2|true|9
ADCY1|C9J1J0|false|7
SLC9A3|A0A0G2JQZ3|true|5
APC2|A0A0C4DGQ0|false|19
SAT1|A6NJE6|false|X
RCHY1|D6RAF6|true|4
BDKRB2|P30411|false|14
CSF2RB|B0QY07|false|22
IFNG|A0A0G2JLC6|false|21
IFNGR1|A0A2R8Y4U4|true|6
IL10RA|E9PKU2|false|11
IL13RA1|A0A494C1C4|false|X
IL21R|Q9HBE5|false|16
IL2RB|B0QYC0|true|22
IL4R|A0A0G2JLA1|false|16
IL6ST|A0A494BZU0|true|5
OSMR|H0Y8W9|false|5
PIK3R3|Q5T4P3|true|1
PRMT5|C9JSX3|true|14
STAM|A6NMU3|false|10
STAT4|A0A2R8Y693|true|2
STAT6|A0A1W2PNW1|true|12
KCNQ1|A0A0J9YXF5|false|11
SH2B2|A0A087X016|false|7
BIRC2|A0A087X2B2|false|11
STXBP5|C9JCY1|false|3
SUFU|Q9UMX1|false|10
SPG20|Q8N0X7|true|13
PSMD9|F5GX23|false|12
KCTD3|H0Y566|false|1
CLTC|A0A087WV74|true|22
MOBKL1A|Q7L9L4|false|4
NDRG1|E5RG99|true|8
RPL10|A0A087WV22|false|X
CD79A|M0QX61|false|19
FCER1G|A6NCQ8|false|1
HCLS1|E7EVW7|true|3
INPP5D|H0Y5Q9|false|2
CAMKK2|F5GZ00|true|12
LAMC2|Q13753|false|1
RAPGEF6|B7Z7Y1|true|5
NINL|H0Y2V7|true|20
NR1D1|P20393|true|17
TSGA14|Q9BYV8|true|7
CASKIN1|Q8WXD9|true|16
SNAI1|O95863|false|20
BAIAP2|B0QYF0|true|22
C11orf30|Q7Z589|false|11
CASP1|A0A1W2PRX7|true|11
FLNA|A0A087WWY3|true|X
HTT|A0A3B3ISR3|false|4
PARD6A|Q9NPB6|false|16
SON|H7C1M2|false|21
GATA1|B7WNQ9|false|X
PLCB2|H0YKR9|true|15
DEK|A0A494C028|true|6
S1PR3|Q99500|false|9
ATP2A2|A0A0C4DH86|false|12
EPB41L1|A0A0C4DH22|false|20
RASGRF1|Q13972|true|15
RPH3A|A0A0J9YWA6|true|17
UBR4|A0A0A0MSW0|true|1
RIPK1|Q13546|false|6
SERBP1|Q8NC51|true|1
MTA2|O94776|true|11
CAP1|O60942|true|6
TRAF6|Q9Y4K3|true|11
TMPO|G5E972|false|12
MCM7|C9J8M6|true|7
DCAF12|Q5T6F0|true|9
DCAF8|A6NGE4|true|X
CLTA|C9J8P9|false|9
GRM5|A8MT20|true|11
NEDD9|A0A087WUD2|true|6
EVPL|A8MZ36|false|17
EED|A0PJW8|false|2
UBASH3B|Q8TF42|false|11
PRICKLE2|A0A1X7SBR1|true|3
SETDB1|B0QZE6|false|1
HES1|A0A0B4J2D5|true|21
RBM39|A0A087X122|true|20
VPS24|Q9Y3E7|true|2
FOXL2|F8WBY5|false|3
MC4R|P32245|true|18
RPLP2|H0YDD8|false|11
TPM2|A0A2R8Y6A3|true|9
TRIP13|H0YAL2|false|5
OXSR1|C9JIG9|false|3
KATNA1|B7ZBC8|true|6
LRPAP1|A0A3B3IRQ7|true|4
PTPRR|F8VU63|true|12
HPCA|B4DGW9|true|1
RASSF1|A6NK89|false|11
API5|E9PQK6|false|11
C11orf58|E9PM92|false|11
G3BP2|A0A024RDB2|true|4
RAB4A|A0A024R3U9|false|1
KIF13B|E5RK06|true|8
STIP1|F5GXD8|false|11
PSMD11|J3KSW3|false|17
PKD1|A0A3B3IRH7|true|7
ABCB1|A0A3B3IS78|true|2
ACVR1|A0A1B0GXA9|true|2
RALGAPA2|A0A087WYA8|true|20
CASP8|A0A087WTW5|false|6
GDF2|Q9UK05|false|10
MAVS|Q7Z434|false|20
NFKBIE|H0Y4W4|true|6
PPP3R1|D3YTA9|true|2
BCLAF1|A0A1W2PQ43|true|6
GRIN2D|O15399|false|19
PTGES3|A0A087WYT3|true|12
ERCC6|A0A096LNQ7|true|10
MMP2|A0A087WZ56|true|17
ACTA1|A6NL76|true|1
SNCG|F8W754|false|10
RMI1|A0A0A0MSU3|false|9
KLF11|B5MCC4|false|2
RAB5A|A0A024R2K1|false|3
NSFL1C|F2Z2K0|true|20
RANBP2|F8WBP7|false|2
UBA2|K7EPL2|false|19
BLNK|K7EKR2|true|10
E2F8|A0AVK6|true|11
INPPL1|A0A0A0MTP6|false|11
SNX1|A0A087WUJ3|false|7
CTLA4|P16410|false|2
HMGCR|C9JKX7|false|5
CSN3|P07498|false|4
KRT19|C9JM50|true|17
EIF2AK1|C9J7U7|true|7
FANCA|F5H8D5|true|16
FANCC|A0A087WW44|true|9
IFIH1|A0A3B3IRK8|true|2
IFNB1|P01574|true|9
TARBP2|F8VP94|false|12
CLCN1|A0A3B3IU72|false|7
TNFRSF10A|E5RFH1|true|8
MYOCD|J3KSX3|false|17
KCND2|H7C445|false|7
EXOSC1|B1AMU3|true|10
DOK2|E5RIG9|true|8
GSTP1|A0A087X243|false|11
BZW1|C9IZ80|false|2
PFKFB2|A0A087X278|false|1
UBE3A|A0A0D9SEJ2|true|15
SAP30|F5H478|false|17
ACTG1|I3L1U9|true|17
ADCY6|F8VZJ5|true|12
ADCY9|I3L300|true|16
CNN1|B7Z7E1|false|19
CNN2|A0A087WV51|false|19
EDNRA|P25101|false|4
GNA12|C9J2Y7|true|7
IL2RA|H0Y5Z0|true|10
KNG1|P01042|false|3
MARCKSL1|P49006|true|1
MATR3|A0A0R4J2E8|false|5
MYH9|B1AH99|true|22
PDLIM5|A0A0A0MSP3|false|4
PRPH|F8W835|false|12
SLC9A3R1|J3QRA3|false|17
TRPV1|A0A3B3ISI9|true|17
VDAC1|C9JI87|true|5
RCOR1|H0YNY4|false|14
PRPF31|E7EN72|false|19
BCAM|A0A087WXM8|false|19
SMAD5|D6R9D4|false|5
LTB4R|A0A3Q5ACI7|false|CHR_HG1_PATCH
ATRX|A0A087WWG0|true|X
MYBL1|E7EWZ1|true|8
CD28|P10747|false|2
DOCK4|A0A590UJ51|true|7
CCNC|E5RFK5|true|6
CCNT2|C9JUL2|false|2
ERCC5|A0A090HNM7|false|13
GTF2B|B1APE1|true|1
GTF2F1|M0QXD6|true|19
GTF2F2|P13984|false|13
GTF2H5|A0A3B3ISL4|false|6
LEO1|Q8WVC0|true|15
POLR2A|A0A590UJN4|false|CHR_HG2046_PATCH
PTRF|Q6NZI2|true|17
TAF2|E5RI28|true|8
TAF3|Q5VWG9|false|10
WHSC2|Q9H3P2|true|4
VAMP2|F8WCA0|true|17
DCLRE1B|A0A3B3IT16|false|1
LSM11|P83369|false|5
RNASEH2A|A0A2R8Y606|false|19
NOTCH2|A0A1W2PQQ5|true|1
FXYD1|K7EQG4|false|19
USP4|A0A024R2X6|true|3
EPN2|E9PBC1|false|17
FES|C9J3W6|false|15
ITGB3|I3L4X8|false|17
MYOF|H0YD14|true|10
TRPM7|A0A0C4DGL2|true|15
MLH1|A0A024R2S9|false|3
RUVBL2|A0A1W2PS22|false|19
USP1|A0A087WTA0|false|4
ZYX|C9IZ41|false|7
TBC1D1|A0A087WXG5|false|19
PDCD4|Q53EL6|false|10
PTHLH|F5GZD9|true|12
ADCY8|E5RFR2|true|8
HADHB|B5MD38|false|2
RTKN|A0A1W2PPZ2|true|2
DLG3|Q13368|true|17
MPZL1|A0A024R8Y3|false|1
SMARCC2|F8VXC8|true|12
PPP1R1A|F8VR76|true|12
CC2D1A|K7EJY5|false|19
CACNB1|Q02641|true|17
CACNB2|A0A087WUH4|false|10
CACNB4|A0A1B0GTA9|true|2
BMPR2|A0A1W2PPB5|false|2
TLR4|A0A2R8Y7P4|false|9
SEPT3|Q9UH03|false|22
CRIP2|H0YFA4|false|14
PDE4A|K7EKV1|false|19
PPP1CB|C9J9S3|false|2
PRKG2|B7ZA25|true|4
SF1|C9J792|true|11
TRPC3|D6R902|true|4
TRPC6|E9PJN4|true|11
NKX2-5|E5RH49|true|5
RIMS1|A0A0C4DFV1|false|6
SMAD6|H0YK80|false|15
TYK2|E9PM19|true|19
DMWD|G5E9A7|true|19
EGR1|P18146|false|5
SMARCB1|A0A0G2JRV3|false|22
CRY1|H0YHT0|true|12
MYL9|P24844|false|20
RHOC|E9PLA2|true|1
ROCK1|A0A0U1RQV4|true|18
EDAR|A0A1B0GV26|false|1
CARHSP1|H3BNU9|true|16
AXIN2|A0A087WXP8|true|17
ZC3H7A|I3L1Y3|true|16
MLC1|A6PVC3|true|22
ACTN2|A0A494C031|false|1
CSK|A8MUP2|false|11
PLCD3|F5GXC1|true|17
PIK3R5|J3KRE9|true|17
CHRNA4|A0A0D9SFU6|true|20
EPB49|Q08495|false|8
MUM1|Q15306|false|6
TGM6|O95932|false|20
PSMD2|C9JPC0|false|3
SMARCC1|F8WE13|true|3
RAPGEF2|A0A2R8Y661|false|4
TFG|C9JJP5|false|3
MEF2C|A0A0D9SET2|true|5
EIF3G|K7EL20|true|19
PFKFB3|A0A1W2PNV9|false|10
BCL10|A0A087WWW9|true|1
TPPP|D6R9S2|false|14
CDH5|B4DTR2|false|16
FZD6|E5RGK8|false|8
CRYAA|A0A096LPJ9|false|21
TANC1|Q9C0D5|false|2
PIP4K2A|H7BXS3|true|10
DEAF1|A0A0J9YWD6|true|11
NCAM1|A0A087WTE4|false|11
SAE1|A0A590UK93|false|19
PAWR|A0A0B4J260|true|12
EPS15|B1AUU8|true|1
SH3GL2|Q99962|false|9
MYEF2|A0A087WUT0|true|15
AATF|A0A087WTH8|false|17
MSH2|A0A2R8Y6P0|false|2
RAD18|C9J0Q4|true|3
RAD9A|A0A0G2JMD0|false|11
BAZ1B|Q9UIG0|true|7
SH2D2A|Q9NP31|true|1
YEATS2|H0Y6M6|false|3
HNRNPA2B1|A0A087WUI2|true|7
MBD4|D6RBI7|true|3
HMOX1|B1AHA8|false|22
SLC25A4|A0A3B3IRS1|false|5
YY1|A0A494C032|false|14
SUPT7L|O94864|true|2
USP19|A0A0A0MR08|true|3
PYGO2|Q5T171|true|1
VAMP1|F5GZV7|true|12
NVL|A0A087WV72|true|1
ELF3|A0A024R974|false|1
SPRY1|D6REX7|false|4
STX6|O43752|true|1
GLDC|A0A1W2PP74|true|9
RNF31|A0A494C1G4|false|CHR_HG1_PATCH
LYST|A0A0A0MRZ6|true|1
MS4A1|A0A0A0MS57|false|11
PI3|P19957|false|20
CTNNAL1|Q5JTQ6|true|9
CDKAL1|Q5VV42|false|6
TBK1|A0A494BZY3|false|12
USP8|A0A075B720|false|15
OIP5|H0YKL4|true|15
IL9R|Q01113|false|X
PHLDB1|A0A087WTZ7|false|11
GRM3|C9J2I2|false|7
ATR|A0A087WWG0|true|X
TIMELESS|Q9UNS1|true|12
KRT1|A0A1B0GVI3|true|17
PRKRA|C9JMM3|true|2
E2F3|A0A087X0B6|false|6
CREB3L2|A0A087WU77|true|7
HNRNPH1|D6R9D3|true|5
MAPKAP1|B1AMA5|true|9
SOCS3|K7EIF6|true|17
GPM6A|A0A1D5RMS2|true|4
HSPA4|A0A087WTS8|false|5
GHR|A0A087X0H5|false|5
ZFYVE16|D6RC80|false|5
ARFGEF2|Q9Y6D5|false|20
CETN1|Q12798|false|18
DSP|P15924|false|6
GJB1|A0A2R8YD01|false|X
MKI67IP|Q9BYG3|true|2
PDE4D|A0A075B749|false|1
PHKA1|A6NIT2|true|X
SNAP25|A0A0A0MSS0|false|20
TPH1|E7EMX4|true|11
WT1|A0A0A0MT54|true|11
MYO18A|A0A0D9SFK2|true|17
KCNJ11|E9PPF1|true|11
ZAP70|P43403|false|2
NAA15|A0A0B4J1W3|false|4
BLOC1S3|K7EN58|false|19
AMFR|H3BQM3|true|16
PLXNA4|Q9HCM2|true|7
AICDA|H0YFL3|true|12
NEDD4L|A0A087WVI6|false|18
PPP1R12C|K7EL81|true|19
WWP1|H0YBA4|false|8
TXNIP|Q9H3M7|true|1
EIF2AK2|C9JZT2|true|2
MAPKAPK2|P49137|false|1
PTH1R|E7EWE7|false|3
ARHGEF12|E9PMR6|false|11
MAPKAPK5|F8VRP2|false|12
MALT1|A0A3B3IS32|false|18
REL|A0A075B768|false|18
TOP3A|J3KRR9|true|17
STRAP|F5H1G1|false|12
CRYAB|A0A024R3B9|true|11
GNG2|G3V2C9|false|14
HBP1|C9J5U3|false|7
JAK3|P52333|true|19
MAP3K12|F8VUG4|true|12
NCF2|B1ALB6|true|1
USF1|B1AQP1|true|1
ALB|A0A087WWT3|false|4
HSPA2|P54652|false|14
KCNIP3|A0A024RE22|false|2
PREX1|A0A087WY11|true|20
KCNQ2|A0A0D9SEV1|true|20
PRDM2|D6RAA0|false|1
FAS|A0A087WTM9|false|10
MYD88|A0A0A0MS70|false|3
TLR8|Q9NR97|false|X
KCND3|A0A024R0C6|true|1
CNKSR2|A0A2R8Y5R2|false|X
POLR1A|B9ZVN9|true|2
RCSD1|B7ZKW8|false|1
IGF2R|P11717|false|6
SLC30A1|Q6XR72|true|1
PRL|A0A494C0Z0|true|6
CLDN16|A0SDD8|false|3
ITGB7|F5H6T4|true|12
SLC12A2|G3XAL9|false|5
KCNMB4|H0YC85|false|12
SH3RF1|D6RAL3|true|4
RNF20|C9J0A5|false|9
SPTBN2|A0A494C1G7|true|11
ITPR2|F5GYT5|true|12
CACNA1S|B1ALM3|true|1
SIRT1|B0QZ35|false|10
SDCBP|B4DHN5|false|8
ARHGDIA|J3KRE2|true|17
TYROBP|K7EKK0|true|19
CPT1A|H3BMD2|true|11
CARD9|A0A286YFD5|true|9
GNAQ|B1AM21|true|9
S100A11|P31949|true|1
FCGR2A|F5GX41|false|1
ACTA2|F6QUT6|true|10
SMG1|A0A087WXM7|true|16
E4F1|H3BN24|false|16
AKAP4|A0A075B6Q6|true|X
SART3|A0A494C0L2|true|12
SNX2|A0A087X2C1|true|16
KRR1|Q13601|true|12
USP16|H9KVB6|false|21
CBX3|B8ZZ43|false|7
CSPG4|Q6UVK1|true|15
KIF17|A0A0A0MRS8|true|1
ART4|H7C2G2|true|12
MYH10|E7ERA5|true|17
SPHK2|A0A075B7A1|false|19
CFLAR|A0A024R3Y3|false|2
PDE4B|E9PJ03|false|1
ERC1|G8JLD3|false|12
TMEM48|Q9BTX1|true|1
SH3KBP1|Q5JPT1|true|X
CDCP1|Q9H5V8|true|3
TGFB1I1|H3BN49|false|16
LATS2|Q9NRM7|true|13
EEF1A1|A0A087WV01|true|6
CEP55|H0Y432|false|10
NUP214|A0A0A0MSW3|false|9
MAGI2|A0A0D9SET0|true|7
VPS13D|A0A2R8Y876|false|1
CDC42EP1|B0QYC6|false|22
CDC37|B1AL69|false|9
TPD52L1|E9PNK6|false|6
ABLIM1|A0A0A0MRL6|true|10
CNNM3|Q8NE01|false|2
HAND1|O96004|true|5
ACTG2|B8ZZJ2|false|2
FLNB|A0A0A0MT44|false|3
AANAT|K7ERF6|false|17
PRLR|D6R9E1|true|5
DAPP1|J3KNB3|false|4
DIDO1|Q9BTC0|true|20
HSPB8|H0YG30|false|12
BLOC1S1|F8VP73|false|12
LGALS3|G3V3R6|false|14
ANKS1A|A0A3B3ISP1|false|6
SNX16|A0A0C4DGW2|true|8
TFRC|F8WBE5|true|3
ELL|A0A0U1RR08|true|5
IRX2|P78411|false|16
FAM82A2|Q96TC7|true|15
DUSP3|K7ELG5|true|17
AP2M1|A0A087WY71|false|3
PCNA|P12004|true|20
DAXX|A0A0G2JJZ4|true|6
KIF18A|Q8NI77|true|11
NSL1|Q5SY74|true|1
MEGF10|Q96KG7|false|5
SLC2A1|A0A087WUH5|false|20
DCTN1|C9J1B7|true|2
RUFY1|H0Y9Y8|false|CHR_HG30_PATCH
DAPK3|M0QYW5|true|19
PLA2G3|Q9NZ20|true|22
VANGL1|A0A024R0E3|false|1
IL1R1|B8ZZ73|false|2
ICAM3|K7ELH4|true|19
NME1|C9K028|false|17
DOCK2|A0A3B3IRS9|false|5
PARN|A0A494BZU6|true|16
CD86|C9JXS1|false|3
SRPR|C9J5Z8|false|3
ADD2|A0A1C7CYY0|true|2
SPR|A0A0C4DFS6|true|5
AGTR2|P50052|false|X
ITPKA|C9JC74|false|15
PPP1R9B|Q96SB3|true|17
BCL9|A0A024QYY4|false|1
SNTB1|A0A3B3ITC2|true|8
MORC3|H0YHQ4|false|21
VCAN|D6RGZ6|false|5
ACP1|D3YTI2|false|2
ELMO2|H0YCM7|true|20
LRBA|A0A3B3IS13|true|4
CRKL|P46109|false|22
BAG3|C9JFK9|false|10
C19orf62|Q9NWV8|false|19
USP20|Q9Y2K6|false|9
STXBP4|B5MCT9|false|17
PSMB3|A0A087WUL2|false|17
PSMD7|H3BNT7|false|16
E2F2|Q14209|true|1
SLAMF1|Q13291|true|1
DR1|Q01658|false|1
CD19|P15391|false|16
EHD4|Q9H223|true|15
ALK|A0A087WZL3|true|2
TNS4|J3QLA4|true|17
GNB2L1|P63244|true|5
FRY|A0A0C4DFX2|false|13
YBX1|C9J5V9|false|1
RANBP9|Q96P70|false|1
MYL2|A0A590UJU8|true|12
EEF2|H3BRH4|false|16
SERPINF1|A0A0J9YXF9|false|17
TERT|A0A590UK92|true|5
ATF7|A8MV73|false|12
RALA|C9JPE8|false|7
PTPRD|A0A1B0GU15|true|9
CAT|A0A1B0GXC6|true|14
RBCK1|A6PVJ5|false|20
MLL3|Q8NEZ4|true|7
KIRREL|A0A0A0MQV3|false|19
RPS27|A0A2R8Y731|false|1
IFNAR1|A0A494BZU5|false|21
CDH2|A0A087WTR7|true|14
CRYBA1|J3QRT1|false|17
TARDBP|A0A024R4E2|false|1
GINS2|M0QXS3|true|16
VCP|C9IZA5|true|9
EWSR1|A0A0D9SFL3|false|22
MED1|A0A087WU12|true|19
CAMK4|D6RCD6|false|5
INTS10|E5RHN1|false|8
DNAJB6|A0A0J9YX62|false|7
RPS8|P62241|false|1
PRCC|H0Y679|false|1
UBR5|E5RFK7|true|8
PHKA2|P46019|true|X
IGF2BP3|F8WD15|true|7
HTRA2|A0A0C4DG44|false|2
TICAM1|A0A087WVI8|true|19
GNAZ|P19086|false|22
KCNU1|A8MYU2|false|8
AGAP2|F8VVT9|true|12
PRKAR1B|C9IZL8|true|7
CABIN1|A0A087WWW8|false|22
NEUROG1|Q92886|true|5
PIAS1|H3BS65|false|15
WNK2|A6PVV2|false|9
FLI1|A0A0A0MSR4|false|11
GNMT|Q14749|false|6
FOSL2|C9JCN8|false|2
COL4A3|A0A2R8Y2F0|false|2
PEPD|A0A494C165|true|19
CTCF|A0A2R8Y595|false|16
THRB|A0A0C4DG57|true|3
CD40|A0A087X1D0|false|20
HNRNPUL1|A0A087X1I2|false|19
PHB|C9JW96|true|17
SRGAP3|A0A087WZH4|true|3
CLDN12|A8MX62|false|7
MAP3K6|A0A590UJN3|true|1
KHSRP|A0A087WTP3|true|19
GNAI2|F8WBG4|false|3
GFI1|A0A024R8F3|false|9
EME1|D6RIT8|false|17
AFF1|D6RAU0|false|4
FEN1|F5H1Y3|false|11
WDHD1|C9JYB3|true|14
